stud_number;first_name;last_name;gender;email;stud_role;asso_name;asso_desc
2077485;Joannès;ESNAULT;garçon;joannes.esnault@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
2077485;Joannès;ESNAULT;garçon;joannes.esnault@etudiant.univ-rennes1.fr;member;Club Danse;
9782076;Toussaint;BILLARD;M;toussaint.billard@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7199569;France;LEON;M;france.leon@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
7199569;France;LEON;M;france.leon@etudiant.univ-rennes1.fr;member;Club Danse;
7199569;France;LEON;M;france.leon@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
108966;Noëlle;CHOLEAU;W;noelle.choleau@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
108966;Noëlle;CHOLEAU;W;noelle.choleau@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
7664126;Colombe;LORENDEAU;F;colombe.lorendeau@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
7664126;Colombe;LORENDEAU;F;colombe.lorendeau@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7962855;Marie-Rose;JOLY;fille;marie-rose.joly@etudiant.univ-rennes1.fr;member;Club Apero;
7962855;Marie-Rose;JOLY;fille;marie-rose.joly@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
7962855;Marie-Rose;JOLY;fille;marie-rose.joly@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
4881043;Emile;CLENET;M;emile.clenet@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
4881043;Emile;CLENET;M;emile.clenet@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
2770248;Graziella;VIOLLEAU;W;graziella.violleau@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
2770248;Graziella;VIOLLEAU;W;graziella.violleau@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
2770248;Graziella;VIOLLEAU;W;graziella.violleau@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
243144;Baptiste;CLENET;M;baptiste.clenet@etudiant.univ-rennes1.fr;member;Club Apero;
243144;Baptiste;CLENET;M;baptiste.clenet@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
243144;Baptiste;CLENET;M;baptiste.clenet@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
6107913;Marie-Françoise;GAUTIER;W;marie-francoise.gautier@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
6107913;Marie-Françoise;GAUTIER;W;marie-francoise.gautier@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
8793782;Manon;LUSSEAU;fille;manon.lusseau@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
8793782;Manon;LUSSEAU;fille;manon.lusseau@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
7043760;Jean-Henri;GRASSET;garçon;jean-henri.grasset@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
5806187;Philip;POITOU;garçon;philip.poitou@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
1074376;Josie;GRELET;F;josie.grelet@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1074376;Josie;GRELET;F;josie.grelet@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
6811689;Jean-Alain;CHOLEAU;H;jean-alain.choleau@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
5222144;Laurent;CUSSONNEAU;M;laurent.cussonneau@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
9816486;Irénée;PAPIN;M;irenee.papin@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
9816486;Irénée;PAPIN;M;irenee.papin@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
8386950;Martina;LEGEAI;F;martina.legeai@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
8386950;Martina;LEGEAI;F;martina.legeai@etudiant.univ-rennes1.fr;member;Club Danse;
8386950;Martina;LEGEAI;F;martina.legeai@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
2755407;Taoufik;LEBLOND;M;taoufik.leblond@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
2755407;Taoufik;LEBLOND;M;taoufik.leblond@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
2755407;Taoufik;LEBLOND;M;taoufik.leblond@etudiant.univ-rennes1.fr;member;Club Apero;
9280128;Cathy;POISSON;garçon;cathy.poisson@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
9280128;Cathy;POISSON;garçon;cathy.poisson@etudiant.univ-rennes1.fr;member;Club Danse;
3564997;Herve;BOUCHARD;H;herve.bouchard@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
1804452;Etienne;BAHUAUD;M;etienne.bahuaud@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
1804452;Etienne;BAHUAUD;M;etienne.bahuaud@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
5736205;Jean-Yves;CONGNARD;H;jean-yves.congnard@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
7322563;Yvonnick;VIGNERON;M;yvonnick.vigneron@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
7322563;Yvonnick;VIGNERON;M;yvonnick.vigneron@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
2053184;Jocelyn;BIOTEAU;garçon;jocelyn.bioteau@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
2053184;Jocelyn;BIOTEAU;garçon;jocelyn.bioteau@etudiant.univ-rennes1.fr;member;Club Danse;
6092537;Mostafa;PAILLAT;H;mostafa.paillat@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
6092537;Mostafa;PAILLAT;H;mostafa.paillat@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
6092537;Mostafa;PAILLAT;H;mostafa.paillat@etudiant.univ-rennes1.fr;member;Club Apero;
9565886;Marie-Jane;GAUTIER;F;marie-jane.gautier@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
1407205;Francine;ROINE;M;francine.roine@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
8624912;Ange;BOURREAU;garçon;ange.bourreau@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
1322844;Jean-Albert;GUICHARD;H;jean-albert.guichard@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
1322844;Jean-Albert;GUICHARD;H;jean-albert.guichard@etudiant.univ-rennes1.fr;member;Club Danse;
1322844;Jean-Albert;GUICHARD;H;jean-albert.guichard@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
9065722;Clément;DIDIER;H;clement.didier@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
9065722;Clément;DIDIER;H;clement.didier@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
9065722;Clément;DIDIER;H;clement.didier@etudiant.univ-rennes1.fr;member;Club Danse;
715601;Rénald;BELLION;H;renald.bellion@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
715601;Rénald;BELLION;H;renald.bellion@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
8250155;Charlène;CONSTANTIN;fille;charlene.constantin@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
1590418;Mariana;AUVINET;F;mariana.auvinet@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
730483;Bruna;HEMERY;fille;bruna.hemery@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
730483;Bruna;HEMERY;fille;bruna.hemery@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
3484804;Marielle;GRIVAULT;W;marielle.grivault@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
3484804;Marielle;GRIVAULT;W;marielle.grivault@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
7099660;Amédée;ANTIER;garçon;amedee.antier@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
7099660;Amédée;ANTIER;garçon;amedee.antier@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7099660;Amédée;ANTIER;garçon;amedee.antier@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
1642443;Marie Jose;LEGRAND;F;marie jose.legrand@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1642443;Marie Jose;LEGRAND;F;marie jose.legrand@etudiant.univ-rennes1.fr;member;Club Apero;
7456381;Germinal;DESGRE;M;germinal.desgre@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
4184809;Victoire;HARDOU;fille;victoire.hardou@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
4184809;Victoire;HARDOU;fille;victoire.hardou@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
4184809;Victoire;HARDOU;fille;victoire.hardou@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
